where,cue,feature,translated,frequency_feature,frequency_translated,n,normalized_feature,normalized_translated,pos_cue,pos_feature,pos_translated,a1,a2,a3,FSG,BSG,word_list,school_code
b,annoy,nerves,nerve,11,11,177,6.214689266,6.214689266,verb,noun,noun,numbers,0,0,NA,NA,wl9,1
b,annoy,people,person,14,20,177,7.90960452,11.29943503,verb,noun,noun,numbers,0,0,NA,NA,wl9,1
b,annoy,person,person,3,20,177,1.694915254,11.29943503,verb,noun,noun,0,0,0,NA,NA,wl9,1
b,annoy,personal,person,1,20,177,0.564971751,11.29943503,verb,adjective,noun,characteristic,0,0,NA,NA,wl9,1
b,annoy,personality,person,2,20,177,1.129943503,11.29943503,verb,noun,noun,characteristic,characteristic,0,NA,NA,wl9,1
b,annoying,bother,bother,6,29,76,7.894736842,38.15789474,adjective,verb,verb,0,0,0,0.04,0,wl12,3
b,annoying,bothered,bother,1,29,76,1.315789474,38.15789474,adjective,verb,verb,past_tense,0,0,0.04,0,wl12,3
b,annoying,bothering,bother,8,29,76,10.52631579,38.15789474,adjective,verb,verb,present_participle,0,0,0.04,0,wl12,3
b,annoying,bothers,bother,2,29,76,2.631578947,38.15789474,adjective,verb,verb,third_person,0,0,0.04,0,wl12,3
b,annoying,bothersome,bother,12,29,76,15.78947368,38.15789474,adjective,adjective,verb,characteristic,0,0,0.066,0,wl12,3
b,annoying,frustrate,frustrate,1,16,76,1.315789474,21.05263158,adjective,verb,verb,0,0,0,NA,NA,wl12,3
b,annoying,frustrated,frustrate,3,16,76,3.947368421,21.05263158,adjective,verb,verb,past_tense,0,0,NA,NA,wl12,3
b,annoying,frustrating,frustrate,10,16,76,13.15789474,21.05263158,adjective,verb,verb,present_participle,0,0,0.013,NA,wl12,3
b,annoying,frustration,frustrate,2,16,76,2.631578947,21.05263158,adjective,noun,verb,actions_process,0,0,NA,NA,wl12,3
b,annoying,irritate,irritate,7,21,76,9.210526316,27.63157895,adjective,verb,verb,0,0,0,NA,NA,wl12,3
b,annoying,irritated,irritate,1,21,76,1.315789474,27.63157895,adjective,verb,verb,past_tense,0,0,NA,NA,wl12,3
b,annoying,irritating,irritate,13,21,76,17.10526316,27.63157895,adjective,adjective,verb,present_participle,0,0,0.086,0.257,wl12,3
b,annoying,kid,kid,2,17,76,2.631578947,22.36842105,adjective,noun,noun,0,0,0,NA,NA,wl12,3
b,annoying,kids,kid,15,17,76,19.73684211,22.36842105,adjective,noun,noun,numbers,0,0,NA,NA,wl12,3
b,annoying,loud,loud,14,14,76,18.42105263,18.42105263,adjective,adjective,adjective,0,0,0,0.013,0,wl12,3
b,annoying,nerves,nerve,16,17,76,21.05263158,22.36842105,adjective,noun,noun,numbers,0,0,NA,NA,wl12,3
b,annoying,noise,noise,8,14,76,10.52631579,18.42105263,adjective,noun,noun,0,0,0,0.013,0,wl12,3
b,annoying,noises,noise,4,14,76,5.263157895,18.42105263,adjective,noun,noun,numbers,0,0,0.013,0,wl12,3
b,annoying,noisy,noise,2,14,76,2.631578947,18.42105263,adjective,adjective,noun,characteristic,0,0,0.013,0,wl12,3
b,annoying,people,person,16,25,76,21.05263158,32.89473684,adjective,noun,noun,numbers,0,0,0.02,0,wl12,3
b,annoying,person,person,7,25,76,9.210526316,32.89473684,adjective,noun,noun,0,0,0,0.04,0,wl12,3
b,annoying,personal,person,1,25,76,1.315789474,32.89473684,adjective,adjective,noun,characteristic,0,0,0.04,0,wl12,3
b,annoying,personality,person,1,25,76,1.315789474,32.89473684,adjective,noun,noun,characteristic,characteristic,0,0.04,0,wl12,3
b,annoying,pest,pest,11,13,76,14.47368421,17.10526316,adjective,noun,noun,0,0,0,0.086,0,wl12,3
b,annoying,pester,pester,5,16,76,6.578947368,21.05263158,adjective,verb,verb,0,0,0,0.013,NA,wl12,3
b,annoying,pestering,pester,10,16,76,13.15789474,21.05263158,adjective,verb,verb,present_participle,0,0,0.013,NA,wl12,3
b,annoying,pesters,pester,1,16,76,1.315789474,21.05263158,adjective,verb,verb,third_person,0,0,0.013,NA,wl12,3
b,annoying,pests,pest,2,13,76,2.631578947,17.10526316,adjective,noun,noun,numbers,0,0,0.086,0,wl12,3
b,annoying,unnerving,nerve,1,17,76,1.315789474,22.36842105,adjective,adjective,noun,not,characteristic,0,NA,NA,wl12,3
b,annual,12,twelve,2,4,30,6.666666667,13.33333333,adjective,noun,other,0,0,0,NA,NA,mturk2,5
b,annual,monthly,month,1,4,30,3.333333333,13.33333333,adjective,adjective,noun,characteristic,0,0,0.014,0,mturk2,5
b,annual,months,month,3,4,30,10,13.33333333,adjective,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,annual,occurring,occur,2,6,30,6.666666667,20,adjective,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,annual,occurs,occur,3,6,30,10,20,adjective,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,annual,once,once,9,9,30,30,30,adjective,other,other,0,0,0,0.036,0,mturk2,5
b,annual,reoccurring,occur,1,6,30,3.333333333,20,adjective,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,annual,twelve,twelve,2,4,30,6.666666667,13.33333333,adjective,other,other,0,0,0,NA,NA,mturk2,5
b,annual,year,year,28,48,30,93.33333333,100,adjective,noun,noun,0,0,0,NA,NA,mturk2,5
b,annual,yearbook,year,1,48,30,3.333333333,100,adjective,noun,noun,person_object,0,0,0.014,NA,mturk2,5
b,annual,yearly,year,19,48,30,63.33333333,100,adjective,adjective,noun,characteristic,0,0,0.707,0,mturk2,5
b,annually,birthday,birthday,5,7,177,2.824858757,3.95480226,other,noun,noun,0,0,0,NA,NA,wl9,1
b,annually,birthdays,birthday,2,7,177,1.129943503,3.95480226,other,noun,noun,numbers,0,0,NA,NA,wl9,1
b,annually,happened,happen,1,10,177,0.564971751,5.649717514,other,verb,verb,past_tense,0,0,NA,NA,wl9,1
b,annually,happens,happen,9,10,177,5.084745763,5.649717514,other,verb,verb,third_person,0,0,NA,NA,wl9,1
b,annually,occurrence,occur,1,6,177,0.564971751,3.389830508,other,noun,verb,characteristic,0,0,NA,NA,wl9,1
b,annually,occurs,occur,2,6,177,1.129943503,3.389830508,other,verb,verb,third_person,0,0,NA,NA,wl9,1
b,annually,once,once,26,26,177,14.68926554,14.68926554,other,other,other,0,0,0,NA,NA,wl9,1
b,annually,reoccurring,occur,3,6,177,1.694915254,3.389830508,other,verb,verb,present_participle,0,0,NA,NA,wl9,1
b,annually,year,year,50,72,177,28.24858757,40.6779661,other,noun,noun,0,0,0,NA,NA,wl9,1
b,annually,yearly,year,21,72,177,11.86440678,40.6779661,other,adjective,noun,characteristic,0,0,NA,NA,wl9,1
b,annually,years,year,1,72,177,0.564971751,40.6779661,other,noun,noun,numbers,0,0,NA,NA,wl9,1
b,another,add,add,1,9,31,3.225806452,29.03225806,adjective,verb,verb,0,0,0,NA,NA,mturk2,5
b,another,addition,add,5,9,31,16.12903226,29.03225806,adjective,noun,verb,actions_process,0,0,NA,NA,mturk2,5
b,another,additional,add,3,9,31,9.677419355,29.03225806,adjective,adjective,verb,actions_process,characteristic,0,0.021,NA,mturk2,5
b,another,different,differ,9,9,31,29.03225806,29.03225806,adjective,adjective,verb,characteristic,0,0,0.041,0,mturk2,5
b,another,more,more,18,18,31,58.06451613,58.06451613,adjective,adjective,adjective,0,0,0,0.096,0,mturk2,5
b,another,one,one,15,15,31,48.38709677,48.38709677,adjective,adjective,adjective,0,0,0,0.068,0,mturk2,5
b,another,same,same,5,5,31,16.12903226,16.12903226,adjective,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,answer,correct,correct,31,40,60,51.66666667,66.66666667,noun,adjective,adjective,0,0,0,0.024,0.034,mturk,4
b,answer,correctly,correct,1,40,60,1.666666667,66.66666667,noun,other,adjective,characteristic,0,0,0.024,0.034,mturk,4
b,answer,incorrect,correct,8,40,60,13.33333333,66.66666667,noun,adjective,adjective,not,0,0,0.024,0.034,mturk,4
b,answer,problem,problem,12,13,60,20,21.66666667,noun,noun,noun,0,0,0,NA,NA,mturk,4
b,answer,problems,problem,1,13,60,1.666666667,21.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk,4
b,answer,question,question,87,95,60,100,100,noun,noun,noun,0,0,0,0.54,0.767,mturk,4
b,answer,questions,question,8,95,60,13.33333333,100,noun,noun,noun,numbers,0,0,0.54,0.767,mturk,4
b,answer,reply,reply,12,12,60,20,20,noun,noun,noun,0,0,0,0.103,0.745,mturk,4
b,answer,response,response,41,41,60,68.33333333,68.33333333,noun,noun,noun,0,0,0,0.071,0.49,mturk,4
b,answer,right,right,28,28,60,46.66666667,46.66666667,noun,adjective,adjective,0,0,0,0.04,0,mturk,4
b,answer,solution,solution,21,21,60,35,35,noun,noun,noun,0,0,0,0.032,0.291,mturk,4
b,answer,test,test,28,32,60,46.66666667,53.33333333,noun,noun,noun,0,0,0,NA,NA,mturk,4
b,answer,tests,test,4,32,60,6.666666667,53.33333333,noun,noun,noun,numbers,0,0,NA,NA,mturk,4
b,answer,wrong,wrong,27,27,60,45,45,noun,adjective,adjective,0,0,0,NA,NA,mturk,4
m,ant,antennae,antenna,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,ant,bites,bite,5,5,30,16.66666667,16.66666667,noun,noun,noun,numbers,0,0,0.034,0,NA,NA
m,ant,black,black,15,15,30,50,50,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,ant,colony,colony,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,ant,crawls,crawls,5,5,30,16.66666667,16.66666667,noun,verb,verb,0,0,0,NA,NA,NA,NA
m,ant,ground,ground,12,12,30,40,40,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,ant,hill,hill,9,9,30,30,30,noun,noun,noun,0,0,0,0.314,0,NA,NA
m,ant,insect,insect,18,18,30,60,60,noun,noun,noun,0,0,0,0.168,0.063,NA,NA
m,ant,legs,leg,6,6,30,20,20,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,ant,red,red,9,9,30,30,30,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,ant,six,six,6,6,30,20,20,noun,other,other,0,0,0,NA,NA,NA,NA
m,ant,small,small,18,18,30,60,60,noun,adjective,adjective,0,0,0,0.05,0,NA,NA
m,ant,strong,strong,11,11,30,36.66666667,36.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
b,anteater,animal,animal,21,21,30,70,70,noun,noun,noun,0,0,0,0.179,0,mturk2,5
b,anteater,ant,ant,1,21,30,3.333333333,70,noun,noun,noun,0,0,0,0.29,0.017,mturk2,5
b,anteater,ants,ant,20,21,30,66.66666667,70,noun,noun,noun,numbers,0,0,0.29,0.017,mturk2,5
b,anteater,eat,eat,1,19,30,3.333333333,63.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,eating,eat,1,19,30,3.333333333,63.33333333,noun,noun,noun,present_participle,0,0,NA,NA,mturk2,5
b,anteater,eats,eat,17,19,30,56.66666667,63.33333333,noun,verb,noun,numbers,0,0,NA,NA,mturk2,5
b,anteater,fur,fur,4,7,30,13.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,furry,fur,3,7,30,10,23.33333333,noun,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,anteater,long,long,21,21,30,70,70,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,anteater,mammal,mammal,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,nose,nose,11,12,30,36.66666667,40,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,nosed,nose,1,12,30,3.333333333,40,noun,verb,noun,past_tense,0,0,NA,NA,mturk2,5
b,anteater,snout,snout,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,tongue,tongue,6,7,30,20,23.33333333,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,anteater,tongues,tongue,1,7,30,3.333333333,23.33333333,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,antelope,animal,animal,20,22,30,66.66666667,73.33333333,noun,noun,noun,0,0,0,0.224,0,mturk2,5
b,antelope,animals,animal,2,22,30,6.666666667,73.33333333,noun,noun,noun,numbers,0,0,0.224,0,mturk2,5
b,antelope,antlers,antler,8,8,30,26.66666667,26.66666667,noun,noun,noun,numbers,0,0,0.046,0,mturk2,5
b,antelope,deer,deer,11,11,30,36.66666667,36.66666667,noun,noun,noun,0,0,0,0.362,0.014,mturk2,5
b,antelope,horned,horn,2,6,30,6.666666667,20,noun,verb,noun,characteristic,0,0,0.039,0,mturk2,5
b,antelope,horns,horn,4,6,30,13.33333333,20,noun,noun,noun,numbers,0,0,0.039,0,mturk2,5
b,antelope,mammal,mammal,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antidote,counteract,counter,3,4,30,10,13.33333333,noun,verb,noun,characteristic,0,0,NA,NA,mturk2,5
b,antidote,counteracting,counter,1,4,30,3.333333333,13.33333333,noun,verb,noun,characteristic,present_participle,0,NA,NA,mturk2,5
b,antidote,cure,cure,17,19,30,56.66666667,63.33333333,noun,noun,noun,0,0,0,0.192,0,mturk2,5
b,antidote,cures,cure,2,19,30,6.666666667,63.33333333,noun,noun,noun,numbers,0,0,0.192,0,mturk2,5
b,antidote,medical,medic,1,14,30,3.333333333,46.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,antidote,medicine,medic,13,14,30,43.33333333,46.66666667,noun,noun,noun,person_object,0,0,0.144,0,mturk2,5
b,antidote,poison,poison,11,11,30,36.66666667,36.66666667,noun,noun,noun,0,0,0,0.164,0.041,mturk2,5
b,antidote,remedy,remedy,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,0.068,0,mturk2,5
b,antique,ancient,ancient,5,5,30,16.66666667,16.66666667,adjective,adjective,adjective,0,0,0,0.02,0,mturk2,5
b,antique,collectible,collect,4,6,30,13.33333333,20,adjective,adjective,verb,actions_process,0,0,NA,NA,mturk2,5
b,antique,collecting,collect,1,6,30,3.333333333,20,adjective,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,antique,collectors,collect,1,6,30,3.333333333,20,adjective,noun,verb,person_object,numbers,0,NA,NA,mturk2,5
b,antique,furniture,furnish,5,5,30,16.66666667,16.66666667,adjective,noun,verb,person_object,0,0,0.033,0,mturk2,5
b,antique,old,old,26,28,30,86.66666667,93.33333333,adjective,adjective,adjective,0,0,0,0.673,0,mturk2,5
b,antique,older,old,2,28,30,6.666666667,93.33333333,adjective,adjective,adjective,person_object,0,0,0.673,0,mturk2,5
b,antique,valuable,value,7,11,30,23.33333333,36.66666667,adjective,adjective,noun,actions_process,0,0,NA,NA,mturk2,5
b,antique,value,value,4,11,30,13.33333333,36.66666667,adjective,noun,noun,0,0,0,NA,NA,mturk2,5
b,antique,worth,worth,5,5,30,16.66666667,16.66666667,adjective,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,antler,animal,animal,6,8,29,20.68965517,27.5862069,noun,noun,noun,0,0,0,0.014,0,mturk2,5
b,antler,animals,animal,2,8,29,6.896551724,27.5862069,noun,noun,noun,numbers,0,0,0.014,0,mturk2,5
b,antler,bone,bone,5,7,29,17.24137931,24.13793103,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antler,bones,bone,1,7,29,3.448275862,24.13793103,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,antler,bony,bone,1,7,29,3.448275862,24.13793103,noun,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,antler,branch,branch,1,5,29,3.448275862,17.24137931,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antler,branched,branch,3,5,29,10.34482759,17.24137931,noun,verb,noun,past_tense,0,0,NA,NA,mturk2,5
b,antler,branching,branch,1,5,29,3.448275862,17.24137931,noun,verb,noun,present_participle,0,0,NA,NA,mturk2,5
b,antler,deer,deer,21,21,29,72.4137931,72.4137931,noun,noun,noun,0,0,0,0.615,0.069,mturk2,5
b,antler,grow,grow,1,6,29,3.448275862,20.68965517,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,antler,grown,grow,1,6,29,3.448275862,20.68965517,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,antler,grows,grow,2,6,29,6.896551724,20.68965517,noun,verb,verb,third_person,0,0,NA,NA,mturk2,5
b,antler,growth,grow,2,6,29,6.896551724,20.68965517,noun,noun,verb,person_object,0,0,NA,NA,mturk2,5
b,antler,head,head,10,12,29,34.48275862,41.37931034,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antler,heads,head,2,12,29,6.896551724,41.37931034,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,antler,horn,horn,6,13,29,20.68965517,44.82758621,noun,noun,noun,0,0,0,0.054,0.014,mturk2,5
b,antler,horns,horn,7,13,29,24.13793103,44.82758621,noun,noun,noun,numbers,0,0,0.054,0.014,mturk2,5
b,antler,male,male,4,6,29,13.79310345,20.68965517,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,antler,males,male,2,6,29,6.896551724,20.68965517,noun,noun,adjective,numbers,0,0,NA,NA,mturk2,5
b,antler,moose,moose,8,8,29,27.5862069,27.5862069,noun,noun,noun,0,0,0,0.027,0.139,mturk2,5
b,antler,part,part,5,5,29,17.24137931,17.24137931,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antlers,animal,animal,2,9,30,6.666666667,30,noun,noun,noun,0,0,0,0.02,0,mturk2,5
b,antlers,animals,animal,7,9,30,23.33333333,30,noun,noun,noun,numbers,0,0,0.02,0,mturk2,5
b,antlers,bone,bone,4,6,30,13.33333333,20,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antlers,bony,bone,2,6,30,6.666666667,20,noun,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,antlers,deer,deer,20,20,30,66.66666667,66.66666667,noun,noun,noun,0,0,0,0.645,0,mturk2,5
b,antlers,grow,grow,2,6,30,6.666666667,20,noun,verb,verb,0,0,0,NA,NA,mturk2,5
b,antlers,growing,grow,1,6,30,3.333333333,20,noun,verb,verb,present_participle,0,0,NA,NA,mturk2,5
b,antlers,grown,grow,2,6,30,6.666666667,20,noun,verb,verb,past_tense,0,0,NA,NA,mturk2,5
b,antlers,head,head,6,8,30,20,26.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antlers,heads,head,2,8,30,6.666666667,26.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,antlers,horn,horn,4,17,30,13.33333333,56.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antlers,horns,horn,13,17,30,43.33333333,56.66666667,noun,noun,noun,numbers,0,0,0.092,NA,mturk2,5
b,antlers,male,male,6,6,30,20,20,noun,adjective,adjective,0,0,0,NA,NA,mturk2,5
b,antlers,moose,moose,5,5,30,16.66666667,16.66666667,noun,noun,noun,0,0,0,0.02,0,mturk2,5
b,antlers,outgrowths,grow,1,6,30,3.333333333,20,noun,noun,verb,person_object,location,numbers,NA,NA,mturk2,5
b,antlers,point,point,1,5,30,3.333333333,16.66666667,noun,noun,noun,0,0,0,NA,NA,mturk2,5
b,antlers,points,point,2,5,30,6.666666667,16.66666667,noun,noun,noun,numbers,0,0,NA,NA,mturk2,5
b,antlers,pointy,point,2,5,30,6.666666667,16.66666667,noun,adjective,noun,characteristic,0,0,NA,NA,mturk2,5
b,anxiety,ease,ease,1,15,58,1.724137931,25.86206897,noun,noun,noun,0,0,0,NA,NA,wl1,1
b,anxiety,fear,fear,11,11,58,18.96551724,18.96551724,noun,noun,noun,0,0,0,0.099,0.02,wl1,1
b,anxiety,feel,feel,2,17,58,3.448275862,29.31034483,noun,verb,verb,0,0,0,NA,NA,wl1,1
b,anxiety,feeling,feel,14,17,58,24.13793103,29.31034483,noun,noun,verb,present_participle,0,0,0.014,0,wl1,1
b,anxiety,feelings,feel,1,17,58,1.724137931,29.31034483,noun,noun,verb,numbers,0,0,NA,NA,wl1,1
b,anxiety,stress,stress,7,9,58,12.06896552,15.51724138,noun,noun,noun,0,0,0,0.077,0.079,wl1,1
b,anxiety,stressed,stress,1,9,58,1.724137931,15.51724138,noun,verb,noun,past_tense,0,0,0.077,0.079,wl1,1
b,anxiety,stressor,stress,1,9,58,1.724137931,15.51724138,noun,noun,noun,person_object,0,0,0.077,0.079,wl1,1
b,anxiety,unease,ease,5,15,58,8.620689655,25.86206897,noun,noun,noun,not,0,0,NA,NA,wl1,1
b,anxiety,uneasiness,ease,8,15,58,13.79310345,25.86206897,noun,noun,noun,not,characteristic,characteristic,NA,NA,wl1,1
b,anxiety,uneasy,ease,1,15,58,1.724137931,25.86206897,noun,adjective,noun,not,characteristic,0,NA,NA,wl1,1
b,anxiety,worried,worry,2,18,58,3.448275862,31.03448276,noun,verb,verb,past_tense,0,0,0.035,0,wl1,1
b,anxiety,worry,worry,16,18,58,27.5862069,31.03448276,noun,verb,verb,0,0,0,0.035,0,wl1,1
b,anxious,anticipating,anticipate,2,5,60,3.333333333,8.333333333,adjective,verb,verb,present_participle,0,0,NA,NA,mturk,4
b,anxious,anticipation,anticipate,3,5,60,5,8.333333333,adjective,noun,verb,person_object,0,0,NA,NA,mturk,4
b,anxious,awaiting,wait,1,7,60,1.666666667,11.66666667,adjective,verb,verb,characteristic,present_participle,0,0.02,NA,mturk,4
b,anxious,excite,excite,1,11,60,1.666666667,18.33333333,adjective,verb,verb,0,0,0,NA,NA,mturk,4
b,anxious,excited,excite,10,11,60,16.66666667,18.33333333,adjective,adjective,verb,past_tense,0,0,0.101,0.033,mturk,4
b,anxious,nervous,nerve,36,37,60,60,61.66666667,adjective,adjective,noun,characteristic,0,0,0.351,0.062,mturk,4
b,anxious,unnerving,nerve,1,37,60,1.666666667,61.66666667,adjective,adjective,noun,not,characteristic,0,NA,NA,mturk,4
b,anxious,wait,wait,5,7,60,8.333333333,11.66666667,adjective,verb,verb,0,0,0,NA,NA,mturk,4
b,anxious,waiting,wait,1,7,60,1.666666667,11.66666667,adjective,verb,verb,present_participle,0,0,NA,NA,mturk,4
b,anxious,worried,worry,10,13,60,16.66666667,21.66666667,adjective,verb,verb,past_tense,0,0,0.081,0.021,mturk,4
b,anxious,worry,worry,3,13,60,5,21.66666667,adjective,verb,verb,0,0,0,0.081,0.021,mturk,4
b,apart,aside,side,12,19,59,20.33898305,32.20338983,other,other,noun,characteristic,0,0,NA,NA,wl2,1
b,apart,away,away,17,17,59,28.81355932,28.81355932,other,other,other,0,0,0,0.091,0,wl2,1
b,apart,distance,distant,13,18,59,22.03389831,30.50847458,other,noun,adjective,characteristic,0,0,NA,NA,wl2,1
b,apart,distant,distant,5,18,59,8.474576271,30.50847458,other,adjective,adjective,0,0,0,NA,NA,wl2,1
b,apart,pieces,piece,10,10,59,16.94915254,16.94915254,other,noun,noun,numbers,0,0,NA,NA,wl2,1
b,apart,separate,separate,19,43,59,32.20338983,72.88135593,other,adjective,adjective,0,0,0,0.168,0.16,wl2,1
b,apart,separated,separate,6,43,59,10.16949153,72.88135593,other,verb,adjective,past_tense,0,0,0.168,0.16,wl2,1
b,apart,separately,separate,15,43,59,25.42372881,72.88135593,other,other,adjective,characteristic,0,0,0.168,0.16,wl2,1
b,apart,separation,separate,3,43,59,5.084745763,72.88135593,other,noun,adjective,actions_process,0,0,0.168,0.16,wl2,1
b,apart,side,side,6,19,59,10.16949153,32.20338983,other,noun,noun,0,0,0,NA,NA,wl2,1
b,apart,sidewise,side,1,19,59,1.694915254,32.20338983,other,adjective,noun,characteristic,0,0,NA,NA,wl2,1
b,apart,together,together,10,10,59,16.94915254,16.94915254,other,other,other,0,0,0,0.406,0.259,wl2,1
m,apartment,balcony,balcony,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,bathroom,bathroom,9,9,30,30,30,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,bedroom,bedroom,9,34,30,30,100,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,bedrooms,bedroom,25,34,30,83.33333333,100,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
m,apartment,brick,brick,6,6,30,20,20,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,buildings,build,16,16,30,53.33333333,53.33333333,noun,noun,verb,present_participle,numbers,0,NA,NA,NA,NA
m,apartment,elevators,elevator,5,5,30,16.66666667,16.66666667,noun,noun,noun,person_object,numbers,0,NA,NA,NA,NA
m,apartment,furnished,furnish,8,8,30,26.66666667,26.66666667,noun,verb,verb,past_tense,0,0,NA,NA,NA,NA
m,apartment,high,high,5,5,30,16.66666667,16.66666667,noun,adjective,adjective,0,0,0,NA,NA,NA,NA
m,apartment,house,house,7,7,30,23.33333333,23.33333333,noun,noun,noun,0,0,0,0.154,0.055,NA,NA
m,apartment,kitchen,kitchen,11,11,30,36.66666667,36.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,landlord,landlord,8,8,30,26.66666667,26.66666667,noun,noun,noun,0,0,0,NA,NA,NA,NA
m,apartment,living,living,20,20,30,66.66666667,66.66666667,noun,adjective,adjective,0,0,0,0.021,0,NA,NA
m,apartment,rent,rent,14,14,30,46.66666667,46.66666667,noun,noun,noun,0,0,0,0.042,0.155,NA,NA
m,apartment,rises,rise,5,5,30,16.66666667,16.66666667,noun,verb,noun,numbers,0,0,NA,NA,NA,NA
m,apartment,small,small,11,11,30,36.66666667,36.66666667,noun,adjective,adjective,0,0,0,0.042,0,NA,NA
m,apartment,tenants,tenant,9,9,30,30,30,noun,noun,noun,numbers,0,0,NA,NA,NA,NA
